"","id","original_title","genres","release_date","revenue","budget","runtime","animation","comedy","family","adventure","fantasy","drama","romance","action","crime","thriller","history","mystery","music","horror","war","documentary","western","scifi"
"15154","10138","ironman2","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","2010-04-28",623933331,"200000000",124,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"15159","38579","marmaduke","[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","2010-06-04",83761844,"50000000",87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15160","37931","macgruber","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","2010-05-21",6110000,"10000000",90,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15161","27004","cah","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]","2010-01-01",46488,"7000000",108,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"15163","54117","ÏìÎ","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10769, 'name': 'Foreign'}]","2002-07-09",2425000,"0",140,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"15164","4180","3hommesetuncouffin","[{'id': 35, 'name': 'Comedy'}]","1985-09-18",2052466,"0",106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15186","23437","anightmareonelmstreet","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","2010-04-30",115664037,"35000000",95,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"15187","37495","fourlions","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","2010-05-07",4270000,"967686",101,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"15193","35169","furryvengeance","[{'id': 35, 'name': 'Comedy'}]","2010-04-02",39340177,"35000000",92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15200","38542","thedisappearanceofalicecreed","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2009-09-12",867714,"800000",100,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"15203","20662","robinhood","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","2010-05-12",310669540,"200000000",140,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15236","31261","halolegends","[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]","2010-02-16",1e+06,"100000",120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"15242","46705","bluevalentine","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2010-12-27",16566240,"3500000",112,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15243","37821","killers","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]","2010-06-04",98159963,"75000000",100,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"15258","26388","buried","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","2010-09-24",19152480,"1987650",94,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"15266","9543","princeofpersiathesandsoftime","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]","2010-05-19",335154643,"150000000",116,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"15282","37786","sexandthecity2","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2010-05-26",288347692,"100000000",146,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15290","32823","gethimtothegreek","[{'id': 35, 'name': 'Comedy'}]","2010-06-04",90029656,"40000000",109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15300","34806","thebackupplan","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","2010-04-23",77477008,"35000000",106,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15320","54254","¯˘à¯¯˙˘Ü¯¯˙‚Äú˘á¯","[{'id': 18, 'name': 'Drama'}]","2008-10-01",115605,"0",96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15336","28871","howaboutyou","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","2007-11-16",706000,"9000000",100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15344","20533","jonahhex","[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]","2010-06-18",10539000,"47000000",80,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
"15345","34544","theateam","[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","2010-06-10",177238796,"110000000",117,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"15349","10193","toystory3","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","2010-06-16",1066969703,"200000000",103,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15358","39013","wintersbone","[{'id': 18, 'name': 'Drama'}]","2010-06-11",13831503,"2000000",100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15373","10192","shrekforeverafter","[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","2010-05-16",752600867,"165000000",93,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"15405","68701","beetlequeenconquerstokyo","[{'id': 99, 'name': 'Documentary'}]","2009-03-01",10068,"0",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15409","24021","thetwilightsagaeclipse","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2010-06-23",698491347,"68000000",124,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"15410","36691","solitaryman","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2009-09-07",5024782,"15000000",90,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15416","34647","enterthevoid","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]","2009-05-05",754249,"13000000",161,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"15423","10196","thelastairbender","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","2010-06-30",318502923,"150000000",103,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"15464","34851","predators","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","2010-07-03",126248813,"40000000",107,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"15473","20352","despicableme","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","2010-07-08",543513985,"69000000",95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15481","27205","inception","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]","2010-07-14",825532764,"160000000",148,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"15482","38365","grownups","[{'id': 35, 'name': 'Comedy'}]","2010-06-24",271430189,"80000000",102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15484","27022","thesorcerersapprentice","[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","2010-07-13",215283742,"150000000",109,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"15488","37834","knightandday","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","2010-06-15",261930431,"117000000",109,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15497","38575","thekaratekid","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","2010-06-10",357852395,"40000000",140,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"15500","22556","theyellowhandkerchief","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2008-12-17",317000,"15000000",102,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15505","39781","thekidsareallright","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","2010-07-09",34705850,"3500000",106,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15512","40662","batmanundertheredhood","[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]","2010-07-27",6629178,"0",75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15517","27576","salt","[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","2010-07-21",293329073,"110000000",100,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"15520","42918","winnebagoman","[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]","2009-03-14",178174,"0",85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15531","31011","mrnobody","[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]","2009-09-11",3547209,"47000000",156,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"15535","65212","thesilverchalice","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1954-12-20",3200000,"4500000",142,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15541","38778","dinnerforschmucks","[{'id': 35, 'name': 'Comedy'}]","2010-07-30",86387857,"69000000",114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15545","35019","nannymcpheeandthebigbang","[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","2010-03-26",93246388,"35000000",109,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"15572","37472","ËëâÂïè2ÂóÂÂÇÂá","[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]","2010-04-21",3.6e+07,"12902809",109,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"15580","37950","charliestcloud","[{'id': 18, 'name': 'Drama'}]","2010-05-01",48190704,"44000000",99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15582","27581","theotherguys","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","2010-08-06",170432927,"100000000",107,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"15604","28426","invisibleagent","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]","1942-07-31",1040000,"322000",81,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"15609","27578","theexpendables","[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]","2010-08-03",274470394,"80000000",103,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"15610","22538","scottpilgrimvstheworld","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","2010-07-27",47664559,"60000000",112,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15614","44629","animalkingdom","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","2010-06-03",1e+06,"5000000",113,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"15629","23759","centurion","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","2010-02-15",6814789,"12000000",97,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"15631","39800","lifeduringwartime","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","2009-10-10",744816,"4500000",97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15634","9503","diep„pstin","[{'id': 18, 'name': 'Drama'}]","2009-10-22",27412220,"0",149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15654","43593","piranha3d","[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","2010-08-20",83188165,"24000000",88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15657","35552","lesaventuresextraordinairesdad„leblancsec","[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]","2010-04-09",34100000,"25000000",105,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"15668","15952","frygteliglykkelig","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2008-07-15",179943,"0",90,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"15671","41479","thejoneses","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","2009-09-13",7022728,"10000000",96,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15681","191550","gabyatruestory","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1987-10-30",125400,"5000000",110,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15685","42194","tekken","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","2010-03-20",967000,"30000000",92,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
"15690","20200","narco","[{'id': 35, 'name': 'Comedy'}]","2004-12-01",823258,"823258",105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15697","38358","thelastexorcism","[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2010-08-27",67738090,"1800000",87,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"15707","27579","theamerican","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2010-08-31",65464324,"20000000",104,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"15721","41210","theswitch","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","2010-05-11",49830607,"19000000",101,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15733","50641","theendofpoverty","[{'id': 99, 'name': 'Documentary'}]","2008-05-19",57,"1000000",106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15736","23631","machete","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]","2010-09-01",31327899,"20000000",105,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"15737","41233","stepup3d","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2010-08-04",159291809,"30000000",107,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15743","38073","goingthedistance","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2010-09-01",42045846,"32000000",102,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15772","40264","vampiressuck","[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]","2010-08-18",80547866,"20000000",82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15777","35791","residentevilafterlife","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","2010-09-09",300228084,"60000000",97,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"15799","37799","thesocialnetwork","[{'id': 18, 'name': 'Drama'}]","2010-09-30",224920315,"40000000",120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15808","23168","thetown","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2010-09-15",154026136,"37000000",125,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"15815","37735","easya","[{'id': 35, 'name': 'Comedy'}]","2010-09-10",74952305,"8000000",92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15816","38167","eatpraylove","[{'id': 18, 'name': 'Drama'}]","2010-08-12",204594016,"60000000",133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15817","38568","howl","[{'id': 18, 'name': 'Drama'}]","2010-08-26",617000,"30000",84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15827","15179","patrik15","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","2008-09-12",56299,"0",103,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15828","43949","flipped","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","2010-08-06",1755212,"14000000",89,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15830","33909","wallstreetmoneyneversleeps","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","2010-09-02",134748021,"70000000",133,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"15835","41216","legendoftheguardianstheowlsofgahoole","[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","2010-07-10",140073390,"80000000",97,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"15836","39691","catsdogs2therevengeofkittygalore","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","2010-07-30",112483764,"85000000",82,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15852","43923","itskindofafunnystory","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","2010-07-06",6491240,"8000000",101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15861","45261","untitled","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","2009-10-25",230600,"0",96,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15872","27023","saintjohnoflasvegas","[{'id': 35, 'name': 'Comedy'}]","2009-06-10",111731,"3800000",84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15874","56969","terenaam","[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","2003-08-15",2,"1",132,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"15875","45077","everyday","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","2010-01-14",18000,"0",93,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15890","41402","letmein","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","2010-10-01",24145613,"20000000",116,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"15893","39486","secretariat","[{'id': 18, 'name': 'Drama'}]","2010-08-20",60251371,"35000000",123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15895","44040","devil","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","2010-01-13",33583175,"10000000",80,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"15897","38303","youagain","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","2010-09-24",32005248,"20000000",105,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15898","38408","lifeasweknowit","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","2010-10-02",105610124,"38000000",114,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15899","42296","catfish","[{'id': 99, 'name': 'Documentary'}]","2010-09-17",3045943,"30000",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15903","44113","stone","[{'id': 18, 'name': 'Drama'}]","2010-10-07",9479718,"22000000",105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15909","44639","insidejob","[{'id': 99, 'name': 'Documentary'}]","2010-10-08",7871522,"2000000",109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15911","43933","monsters","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","2010-06-18",4242978,"500000",94,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"15916","45094","conviction","[{'id': 18, 'name': 'Drama'}]","2010-09-11",6732980,"12500000",107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15917","70695","dirtygirl","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","2010-09-12",55125,"4000000",90,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15918","38415","brannuedae","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]","2009-08-09",7,"7",82,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15923","42188","neverletmego","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]","2010-09-15",9455232,"15000000",104,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"15931","41201","lillusionniste","[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","2010-02-16",5602431,"18000000",80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15949","46837","kaboom","[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]","2010-08-22",539957,"0",86,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"15960","44549","peeplilive","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","2010-08-13",6900000,"2270000",104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15965","45649","rubber","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","2010-07-09",98017,"500000",85,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"15967","41505","shelter","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","2010-03-27",851517,"22000000",112,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"15973","16290","jackass3d","[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}]","2010-10-15",117224271,"20000000",94,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"15974","39312","restrepo","[{'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}]","2010-06-25",1422910,"0",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"15990","39514","red","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","2010-10-13",71664962,"58000000",111,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"15996","43931","mysoultotake","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","2010-10-08",19829957,"25000000",107,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"16015","14397","whisper","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","2007-11-27",5285197,"12000000",94,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
"16020","41211","larnacoeur","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","2010-03-17",47355187,"8700000",105,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"16021","46332","deshommesetdesdieux","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","2010-05-18",41424067,"4000000",120,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"16032","41436","paranormalactivity2","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","2010-10-20",177512032,"3000000",91,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"16044","51241","lesamoursimaginaires","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2010-05-16",62985,"0",97,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
