"","X","budget","runtime","comedy","family","adventure","drama","history","horror","documentary","actorMovieCount","directorMovieCount","domestic","newyearsday","presidentsday","christmaseve","newyearsdayobserved","DirectorEarnings","success_1_to_1"
"1476",1476,2.5e+07,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1477",1477,24078133.8007948,108,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3346257,0
"1478",1478,24078133.8007948,91,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1479",1479,24078133.8007948,137,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1480",1480,24078133.8007948,103,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1262886337,1
"1481",1481,24078133.8007948,93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1482",1482,24078133.8007948,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1483",1483,2.5e+07,125,1,1,0,1,0,0,0,5,2,1,0,0,0,0,1220112641,1
"1484",1484,1500000,129,1,0,0,1,0,0,0,4,2,1,0,0,0,0,14644124,1
"1485",1485,750000,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1486",1486,24078133.8007948,150,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"1487",1487,7e+05,88,1,0,0,1,0,0,0,1,2,0,0,0,0,0,69407854,1
"1488",1488,24078133.8007948,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1489",1489,3e+05,88,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"1490",1490,5e+07,120,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1
"1491",1491,24078133.8007948,122,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"1492",1492,3e+06,106,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1493",1493,1.3e+07,107,1,0,0,0,0,0,0,3,1,0,0,0,0,0,5820015,1
"1494",1494,24078133.8007948,124,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10541523,0
"1495",1495,2.7e+07,124,0,0,0,1,0,0,0,2,2,0,0,0,0,0,258972962,0
"1496",1496,24078133.8007948,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1497",1497,1300000,97,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1498",1498,24078133.8007948,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1499",1499,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1500",1500,1950000,132,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
"1501",1501,24078133.8007948,98,1,0,0,0,0,0,0,0,1,0,0,0,0,0,161820,0
"1502",1502,24078133.8007948,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1503",1503,860000,97,1,0,0,1,0,0,0,0,5,1,0,0,0,0,153110496,1
"1504",1504,5e+06,95,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1505",1505,1.8e+07,94,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1506",1506,24078133.8007948,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1507",1507,645180,103,0,0,0,1,0,0,0,4,2,0,0,0,0,0,1647160,1
"1508",1508,24078133.8007948,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1509",1509,1.7e+07,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1510",1510,24078133.8007948,106,0,0,0,1,0,0,0,0,3,1,0,0,0,0,23199347,0
"1511",1511,1500000,86,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"1512",1512,24078133.8007948,88,1,0,0,1,0,0,0,1,1,0,0,0,0,0,6e+06,0
"1513",1513,2e+07,108,1,0,0,0,0,0,0,2,2,1,0,0,0,0,53557058,0
"1514",1514,2.8e+07,119,1,0,0,1,0,0,0,5,4,1,0,0,0,0,721722994,0
"1515",1515,2.5e+07,138,0,0,0,1,0,0,0,0,9,1,0,0,0,0,1286270039,1
"1516",1516,24078133.8007948,85,0,1,0,0,0,0,0,0,2,0,0,0,0,0,45560058,0
"1517",1517,1.2e+07,83,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"1518",1518,3e+06,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1519",1519,6500000,105,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1520",1520,823258,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1521",1521,5e+06,92,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"1522",1522,2.7e+07,97,1,0,0,0,0,0,0,1,2,0,0,0,0,0,71788150,1
"1523",1523,2e+06,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1524",1524,24078133.8007948,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1525",1525,8e+05,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1526",1526,1.2e+07,115,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
"1527",1527,8500000,94,1,0,0,0,0,0,0,0,2,1,0,0,0,0,210761916,1
"1528",1528,3.5e+07,91,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"1529",1529,24078133.8007948,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1530",1530,1.9e+07,96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1531",1531,2.5e+07,107,1,0,0,1,0,0,0,2,5,0,0,0,0,0,1306453297,1
"1532",1532,3e+06,88,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1533",1533,6400000,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1534",1534,8500000,97,0,0,0,1,0,0,0,6,2,0,0,0,0,0,7199773,1
"1535",1535,5.6e+07,118,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48418160,1
"1536",1536,14700000,103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1537",1537,1.1e+07,98,1,0,0,0,0,0,0,5,1,1,0,0,0,0,164433867,1
"1538",1538,1.2e+07,108,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1
"1539",1539,24078133.8007948,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1540",1540,24078133.8007948,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1541",1541,8169363,90,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1
"1542",1542,24078133.8007948,95,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"1543",1543,5e+06,99,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,1
"1544",1544,24078133.8007948,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1545",1545,3e+06,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1546",1546,1200000,90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,168180,1
"1547",1547,24078133.8007948,106,1,0,0,0,0,0,0,0,5,0,0,0,0,0,571065906,0
"1548",1548,24078133.8007948,115,0,0,0,0,0,0,0,0,5,1,0,0,0,0,373559909,0
"1549",1549,3e+07,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1550",1550,4e+06,110,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4040588,0
"1551",1551,2e+06,102,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"1552",1552,2e+07,118,0,0,0,1,0,0,0,1,3,1,0,0,0,0,818146416,0
"1553",1553,5e+06,103,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"1554",1554,8e+06,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1555",1555,1.2e+07,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1556",1556,5e+07,106,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"1557",1557,24078133.8007948,125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18295,0
"1558",1558,2900000,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1559",1559,24078133.8007948,104,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3956913,0
"1560",1560,24078133.8007948,119,1,0,0,1,0,0,0,6,2,0,0,0,0,0,155431291,1
"1561",1561,24078133.8007948,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1562",1562,5500000,115,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1563",1563,3e+06,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1564",1564,1.2e+07,100,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1565",1565,24078133.8007948,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1566",1566,24078133.8007948,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1567",1567,2.6e+07,106,1,0,1,0,0,0,0,2,1,1,0,0,0,0,32935319,1
"1568",1568,24078133.8007948,86,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0
"1569",1569,1e+07,89,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"1570",1570,1.2e+07,102,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"1571",1571,24078133.8007948,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1572",1572,3e+05,88,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1573",1573,24078133.8007948,98,1,0,0,0,0,0,0,0,3,0,0,0,0,0,109085726,1
"1574",1574,24078133.8007948,135,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"1575",1575,3e+07,104,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"1576",1576,2.4e+07,91,1,0,0,0,0,0,0,1,1,1,0,0,0,0,86234523,1
"1577",1577,1e+07,153,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1578",1578,3200000,94,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1
"1579",1579,24078133.8007948,119,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1580",1580,1.3e+07,71,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1581",1581,2.9e+07,102,0,0,0,0,0,0,0,0,6,1,0,0,0,0,397112381,1
"1582",1582,24078133.8007948,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1583",1583,24078133.8007948,103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1584",1584,1.5e+07,107,0,0,0,1,0,0,0,0,2,1,0,0,0,0,14319511,1
"1585",1585,6e+06,141,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1586",1586,24078133.8007948,105,0,0,0,1,0,0,0,1,1,0,0,0,0,0,63781810,0
"1587",1587,3e+06,133,0,0,0,1,0,0,0,7,2,1,0,0,0,0,67734815,1
"1588",1588,2.4e+07,102,0,0,0,1,0,0,0,4,1,0,0,0,0,0,21384035,0
"1589",1589,8500000,98,0,0,1,0,0,0,0,2,1,1,0,0,0,0,2340363,1
"1590",1590,24078133.8007948,109,0,0,0,1,0,0,0,0,2,0,0,0,0,0,34702444,0
"1591",1591,6500000,142,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1592",1592,6e+06,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1593",1593,910000,108,0,0,0,1,0,0,0,3,1,1,0,0,0,0,5,1
"1594",1594,24078133.8007948,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1595",1595,2.2e+07,139,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
"1596",1596,130000,79,0,0,0,1,0,0,0,0,1,1,0,0,0,0,13101672,1
"1597",1597,24078133.8007948,124,1,0,0,0,0,0,0,1,10,0,0,0,0,0,225794326,0
"1598",1598,24078133.8007948,103,1,0,0,0,0,0,0,0,3,0,0,0,0,0,269305377,0
"1599",1599,3300000,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1600",1600,24078133.8007948,110,0,0,0,1,1,0,0,0,1,0,0,0,0,0,15614000,0
"1601",1601,4800000,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1602",1602,4.2e+07,118,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"1603",1603,24078133.8007948,101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1604",1604,2e+06,82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1605",1605,24078133.8007948,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1606",1606,180000,89,1,1,0,1,0,0,0,1,1,0,0,0,0,0,115605,1
"1607",1607,24078133.8007948,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1608",1608,9e+06,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1609",1609,143149,94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1610",1610,1.4e+07,103,1,0,0,0,0,0,0,1,1,1,0,0,0,0,17986781,1
"1611",1611,5e+07,127,0,0,0,1,0,0,0,2,1,1,0,0,0,0,325756637,1
"1612",1612,2.4e+07,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1613",1613,1.4e+07,91,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
"1614",1614,24078133.8007948,95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1615",1615,24078133.8007948,102,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24362772,1
"1616",1616,24078133.8007948,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1617",1617,2e+07,158,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1618",1618,24078133.8007948,115,0,0,0,0,0,0,0,8,19,1,0,0,0,0,2214012227,1
"1619",1619,24078133.8007948,107.440816326531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1620",1620,6e+06,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1621",1621,1e+06,88,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1622",1622,24078133.8007948,124,0,0,0,1,0,0,0,0,1,0,0,0,0,0,365248,0
"1623",1623,1e+06,88,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1624",1624,5e+06,95,0,0,0,0,0,1,0,0,2,1,0,0,0,0,85793256,1
"1625",1625,5e+06,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1626",1626,1.3e+07,120,0,0,0,1,0,0,0,1,2,1,0,0,0,0,18341980,0
"1627",1627,3.5e+07,118,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"1628",1628,1e+07,94,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"1629",1629,5e+05,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1630",1630,150000,94,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8026971,1
"1631",1631,24078133.8007948,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1632",1632,24078133.8007948,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1633",1633,1.9e+07,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1634",1634,137731,83,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1635",1635,4e+07,122,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1
"1636",1636,24078133.8007948,96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1637",1637,24078133.8007948,79,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1638",1638,6e+06,90,1,0,1,0,0,0,0,1,8,1,0,0,0,0,1402234683,1
"1639",1639,1.8e+07,103,1,0,0,1,0,0,0,7,4,1,0,0,0,0,416511774,1
"1640",1640,24078133.8007948,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1641",1641,48740,81,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1642",1642,8e+06,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1643",1643,24078133.8007948,93,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1644",1644,5e+05,78,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1645",1645,4e+06,77,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5.1e+07,1
"1646",1646,3e+05,89,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14056528,1
"1647",1647,3.2e+07,123,0,0,0,1,0,0,0,3,1,1,0,0,0,0,215283742,1
"1648",1648,1.2e+07,98,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3286448,1
"1649",1649,24078133.8007948,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1650",1650,2800000,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1651",1651,60000,84,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1652",1652,24078133.8007948,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1653",1653,1.9e+07,105,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1654",1654,12000,93,1,0,0,0,0,1,0,0,1,1,0,0,0,0,7820688,1
"1655",1655,9e+05,97,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"1656",1656,4e+07,108,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"1657",1657,2600000,88,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1658",1658,2.3e+07,108,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"1659",1659,1.7e+07,112,1,0,0,0,0,0,0,1,1,1,0,0,0,0,105011053,1
"1660",1660,240000,127,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1661",1661,1.3e+07,153,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1662",1662,24078133.8007948,93,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
"1663",1663,5800000,112,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
"1664",1664,6e+06,120,0,0,0,1,0,0,0,2,6,1,0,0,0,0,410634280,1
"1665",1665,1.2e+07,94,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"1666",1666,2.4e+07,124,1,0,0,1,0,0,0,2,1,1,0,0,0,0,51142659,0
"1667",1667,725000,102,0,0,0,1,0,0,0,21,25,0,0,0,0,0,2467667490,1
"1668",1668,2900000,136,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1669",1669,1.4e+07,109,0,0,0,1,0,0,0,0,2,1,0,0,0,0,67672372,1
"1670",1670,250000,85,0,0,0,1,0,1,0,0,1,0,0,0,0,0,40272135,1
"1671",1671,1.6e+07,93,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"1672",1672,4500000,96,1,0,0,0,0,0,0,2,1,1,0,0,0,0,40263020,1
"1673",1673,24078133.8007948,83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1674",1674,24078133.8007948,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1675",1675,24078133.8007948,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1676",1676,6,122,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1677",1677,10700000,114,0,0,0,0,0,1,0,0,1,1,0,0,0,0,8025872,1
"1678",1678,3.5e+07,93,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1679",1679,1200000,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1680",1680,24078133.8007948,86,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"1681",1681,6500000,98,1,0,0,0,0,0,0,1,5,0,0,0,0,0,74372614,1
"1682",1682,9e+06,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1683",1683,2e+05,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1684",1684,2.5e+07,102,0,0,0,1,0,0,0,1,1,1,0,0,0,0,6420,0
"1685",1685,1.5e+07,133,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1686",1686,1e+07,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1687",1687,1.8e+07,107,0,0,1,0,0,0,0,7,1,1,0,0,0,0,140767956,1
"1688",1688,3.5e+07,108,0,0,0,0,0,0,0,0,7,1,0,0,0,0,341288113,1
"1689",1689,3.5e+07,91,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"1690",1690,24078133.8007948,119,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1691",1691,24078133.8007948,98,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1692",1692,7000,77,0,0,0,1,0,0,0,0,1,1,0,0,0,0,444098,1
"1693",1693,24078133.8007948,97,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1694",1694,9e+06,130,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1695",1695,2800000,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19510371,1
"1696",1696,24078133.8007948,82,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"1697",1697,24078133.8007948,124,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1
"1698",1698,1.2e+07,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1699",1699,24078133.8007948,102,0,0,0,1,0,0,0,0,2,1,0,0,0,0,72416101,0
"1700",1700,24078133.8007948,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1701",1701,24078133.8007948,82,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"1702",1702,8e+06,154,0,0,0,0,0,0,0,5,4,1,0,0,0,0,695513329,1
"1703",1703,3500000,86,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"1704",1704,1.5e+07,123,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
"1705",1705,24078133.8007948,100,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"1706",1706,24078133.8007948,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1707",1707,3.8e+07,111,0,0,0,0,0,0,0,0,1,1,0,0,0,0,34227298,1
"1708",1708,4e+05,105,1,0,0,1,0,0,0,0,3,0,0,0,0,0,989377045,0
"1709",1709,24078133.8007948,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1710",1710,1.5e+07,124,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1711",1711,3.5e+07,101,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"1712",1712,2500,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1713",1713,5e+06,134,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1714",1714,24078133.8007948,91,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1715",1715,3.2e+07,109,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1716",1716,1.8e+07,129,0,0,0,1,0,0,0,12,6,1,0,0,0,0,261556565,1
"1717",1717,24078133.8007948,101,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1718",1718,5e+07,119,1,0,0,1,0,0,0,1,4,1,0,0,0,0,502097887,0
"1719",1719,8e+05,88,0,0,0,1,0,0,0,0,1,1,0,0,0,0,573335,1
"1720",1720,5,141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1721",1721,7500000,112,0,0,0,1,0,0,0,2,1,0,0,0,0,0,7025496,0
"1722",1722,4.4e+07,96,0,0,1,0,0,0,0,12,3,1,0,0,0,0,66901378,1
"1723",1723,24078133.8007948,97,0,0,0,1,0,0,0,2,3,1,0,0,0,0,61123505,0
"1724",1724,1e+07,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1725",1725,2e+07,94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1726",1726,11500000,99,0,0,0,1,0,0,0,1,2,0,0,0,0,0,163606777,1
"1727",1727,1e+06,112,0,0,0,1,0,0,0,1,6,0,0,0,0,0,72250000,1
"1728",1728,1288000,130,0,0,0,1,0,0,0,1,11,1,0,0,0,0,128214313,1
"1729",1729,5e+05,90,1,0,0,0,0,0,0,1,1,0,0,0,0,0,149521495,1
"1730",1730,24078133.8007948,117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1731",1731,1e+07,83,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1732",1732,5e+06,90,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"1733",1733,5e+05,93,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1734",1734,24078133.8007948,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735",1735,2.9e+07,104,0,0,0,0,0,0,0,6,5,0,0,0,0,0,241487470,1
"1736",1736,24078133.8007948,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1737",1737,4.2e+07,124,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0
"1738",1738,24078133.8007948,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1739",1739,3e+07,113,0,0,0,1,0,0,0,2,1,1,0,0,0,0,37095657,1
"1740",1740,24078133.8007948,121,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1741",1741,1500000,92,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2826523,1
"1742",1742,24078133.8007948,98,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0
"1743",1743,24078133.8007948,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1744",1744,24078133.8007948,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1745",1745,1200000,99,0,0,0,0,0,0,0,4,5,1,0,0,0,0,909442091,1
"1746",1746,3.3e+07,100,0,0,0,0,0,1,0,3,4,1,0,0,0,0,802507996,1
"1747",1747,4e+07,107,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
"1748",1748,24078133.8007948,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1749",1749,24078133.8007948,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1750",1750,24078133.8007948,103,0,0,0,1,0,0,0,0,5,0,0,0,0,0,69392834,0
"1751",1751,24078133.8007948,95,0,1,1,0,0,0,0,1,1,0,0,0,0,0,5e+06,0
"1752",1752,32350000,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1753",1753,2e+06,97,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"1754",1754,6200000,89,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1755",1755,2.4e+07,115,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1
"1756",1756,24078133.8007948,107.440816326531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1757",1757,24078133.8007948,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1758",1758,24078133.8007948,111,0,0,0,1,0,0,0,0,1,0,0,0,0,0,56714147,0
"1759",1759,1.8e+07,100,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1760",1760,2.5e+07,99,1,0,0,0,0,0,0,1,2,1,0,0,0,0,195008744,1
"1761",1761,4e+07,102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1762",1762,3e+06,102,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1763",1763,24078133.8007948,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1764",1764,24078133.8007948,95,1,0,0,1,0,0,0,0,3,0,0,0,0,0,9900361,0
